strategy_id,strategy_name,symbol,signal_date,score,entry_type,signal_open,signal_high,signal_low,signal_close,range_position_60,box_width_pct_20,breakout_above_box_ratio_20,dry_up_days_ratio_20,ret_1d_pct,volume_ratio_20,pullback_depth_pct,amount_ma20_yuan,box_stability_40,box_quality_60,box_quality_score,dry_up_score,pullback_stability_score,trigger_strength_score,name
box_rebound_v1,箱体反抽 V1,600821.SH,2025-10-09,0.552378,box,6.090716,6.314326,5.856457,6.303678,0.857143,7.563025,-0.504202,0.4,3.677758,1.822515,7.563025,207825422.2,0.799395,0.798929,0.681369,0.222222,0.509488,0.710413,金开新能
box_rebound_v1,箱体反抽 V1,600827.SH,2022-12-01,0.606505,box,13.86883,13.953544,12.707043,13.735709,0.861244,8.933218,-1.561145,0.55,1.520572,1.628501,8.933218,84336484.8,0.507216,0.586622,0.596792,0.888889,0.47108,0.510399,百联股份
box_rebound_v1,箱体反抽 V1,600827.SH,2023-01-13,0.610387,box,13.917238,15.139535,13.86883,14.86119,0.836364,8.393285,-1.838529,0.55,6.50477,2.597833,8.393285,119559218.65,0.43922,0.51311,0.507061,0.888889,0.452799,0.709688,百联股份
box_rebound_v1,箱体反抽 V1,600827.SH,2023-03-03,0.709048,box,14.594947,15.381574,13.820422,15.260554,0.913669,10.149489,-0.786782,0.55,4.560531,2.781545,10.149489,112355430.7,0.738141,0.759471,0.710904,0.888889,0.532674,0.746425,百联股份
box_rebound_v1,箱体反抽 V1,600827.SH,2023-04-03,0.511849,box,15.659918,16.240812,14.36501,16.010875,0.905,11.549925,-1.415797,0.45,1.534919,1.250649,11.549925,163376316.4,0.51624,0.63951,0.671517,0.444444,0.436492,0.39403,百联股份
box_rebound_v1,箱体反抽 V1,600827.SH,2023-05-05,0.525563,box,15.696224,16.870113,15.079025,16.66438,0.93254,10.61693,-1.219512,0.4,6.16808,2.694222,10.61693,164673704.95,0.587094,0.626839,0.60169,0.222222,0.484644,0.746829,百联股份
box_rebound_v1,箱体反抽 V1,600827.SH,2025-12-19,0.517268,box,11.945871,12.225753,11.055337,12.174865,0.956522,9.573361,-0.416233,0.4,1.916933,2.600253,9.573361,115934084.7,0.752769,0.791875,0.606263,0.222222,0.554493,0.610042,百联股份
box_rebound_v1,箱体反抽 V1,600830.SH,2023-02-24,0.516498,box,7.195161,7.408351,6.672845,7.280437,0.826087,9.928058,-1.726619,0.5,1.940299,1.664467,9.928058,67218724.7,0.474641,0.547954,0.464257,0.666667,0.456442,0.532821,香溢融通
box_rebound_v1,箱体反抽 V1,600831.SH,2023-01-03,0.611079,box,7.949453,8.12461,7.464401,8.111137,0.902256,9.477124,-1.633987,0.65,2.380952,2.01304,9.477124,56480984.9,0.692108,0.605148,0.701201,0.666667,0.477449,0.564818,广电网络
box_rebound_v1,箱体反抽 V1,600831.SH,2023-03-01,0.642631,box,8.218926,8.838714,8.111137,8.771345,0.95098,8.231707,-0.762195,0.65,6.026059,2.80704,8.231707,116823822.0,0.642832,0.680682,0.605356,0.666667,0.570276,0.774268,广电网络
box_rebound_v1,箱体反抽 V1,600831.SH,2023-03-13,0.531445,box,8.596188,8.946503,8.111137,8.879135,0.954545,9.337349,-0.753012,0.45,3.453689,1.395905,9.337349,131714218.05,0.635882,0.666406,0.571965,0.444444,0.491599,0.597342,广电网络
box_rebound_v1,箱体反抽 V1,600833.SH,2025-08-25,0.569333,box,20.765098,21.363788,19.985225,21.285013,0.879103,6.452802,-0.368732,0.4,2.81583,1.838416,6.452802,90944858.6,0.729175,0.742697,0.743963,0.222222,0.524547,0.666826,第一医药
box_rebound_v1,箱体反抽 V1,600834.SH,2025-10-21,0.614569,box,9.829988,10.08232,9.105904,10.049407,0.924731,9.880565,-0.542888,0.5,1.89099,2.102871,9.880565,54306258.8,0.734787,0.772072,0.687327,0.666667,0.481974,0.600886,申通地铁
box_rebound_v1,箱体反抽 V1,600835.SH,2023-04-17,0.557204,box,17.000656,17.455914,16.623442,17.364863,0.935961,5.192878,-0.964392,0.7,1.753049,1.254003,5.192878,57413584.85,0.700833,0.70062,0.705648,0.444444,0.537096,0.43532,上海机电
box_rebound_v1,箱体反抽 V1,600835.SH,2023-05-25,0.606172,box,18.054254,19.159882,16.922611,18.847705,0.902834,11.67685,-1.629328,0.55,4.094828,1.479807,11.67685,110024114.6,0.503909,0.611286,0.665912,0.888889,0.292341,0.611199,上海机电
box_rebound_v1,箱体反抽 V1,600835.SH,2023-06-14,0.512099,box,18.197335,19.198904,17.585988,19.17289,0.990338,8.401084,-0.135501,0.75,5.285714,2.084867,8.401084,78684981.2,0.641361,0.709679,0.497631,0.222222,0.52444,0.81187,上海机电
box_rebound_v1,箱体反抽 V1,600835.SH,2024-04-15,0.544926,box,17.009792,17.344103,15.525447,17.277241,0.923077,11.034483,-0.996169,0.65,0.9375,1.869657,11.034483,101708495.1,0.587541,0.539752,0.592103,0.666667,0.404243,0.51648,上海机电
box_rebound_v1,箱体反抽 V1,600838.SH,2023-11-21,0.504811,box,8.619442,8.983178,7.891969,8.939088,0.972973,12.147239,-0.490798,0.7,3.57599,2.456909,12.147239,103541270.65,0.608755,0.64239,0.463998,0.444444,0.45,0.705112,上海九百
box_rebound_v1,箱体反抽 V1,600838.SH,2025-08-28,0.548039,box,9.896869,10.287388,9.373309,10.220442,0.918434,9.669215,-1.505376,0.45,2.921348,1.569488,9.669215,108568197.65,0.560544,0.610482,0.652626,0.444444,0.460426,0.578121,上海九百
box_rebound_v1,箱体反抽 V1,600839.SH,2022-07-05,0.53411,box,5.678233,5.892874,5.366028,5.834336,0.946429,8.940397,-0.993377,0.45,2.749141,2.13969,8.940397,167354828.7,0.599086,0.627922,0.588688,0.444444,0.456444,0.625346,四川长虹
box_rebound_v1,箱体反抽 V1,600839.SH,2023-01-19,0.548764,box,5.421444,5.558945,5.107158,5.480373,0.821429,8.450704,-1.760563,0.5,1.086957,2.474171,8.450704,76435955.35,0.743793,0.751734,0.545962,0.666667,0.513711,0.479584,四川长虹
box_rebound_v1,箱体反抽 V1,600839.SH,2023-01-30,0.540358,box,5.598231,5.676802,5.107158,5.617873,0.909091,10.034602,-1.038062,0.4,1.41844,1.908873,10.034602,86727518.6,0.71364,0.744553,0.72094,0.222222,0.540081,0.542823,四川长虹
box_rebound_v1,箱体反抽 V1,600839.SH,2025-08-18,0.517171,box,21.315482,21.718041,19.3832,21.355738,0.895642,10.750695,-1.668211,0.4,1.434034,2.849591,10.750695,1494310927.55,0.692541,0.676145,0.699205,0.222222,0.50726,0.505949,四川长虹
box_rebound_v1,箱体反抽 V1,600843.SH,2025-08-22,0.649066,box,11.820379,12.291964,11.318038,12.138186,0.854749,7.923269,-1.251043,0.6,2.688638,2.207802,7.923269,216693384.75,0.727805,0.691828,0.631026,0.888889,0.516712,0.606256,上工申贝
box_rebound_v1,箱体反抽 V1,600845.SH,2023-03-06,0.520788,box,331.837376,344.783002,309.589114,342.050759,0.969849,10.207547,-0.792453,0.45,3.830964,1.634721,10.207547,289582648.6,0.491157,0.501885,0.455478,0.444444,0.532154,0.697218,宝信软件
box_rebound_v1,箱体反抽 V1,600846.SH,2022-12-06,0.550022,box,18.995483,19.324884,18.182959,19.127243,0.817391,6.756757,-1.914414,0.55,0.345622,1.28529,6.756757,63810447.35,0.77493,0.721068,0.550946,0.888889,0.474209,0.304302,同济科技
box_rebound_v1,箱体反抽 V1,600846.SH,2024-11-29,0.529243,box,19.919992,20.656916,18.377056,20.311483,0.891213,11.234705,-1.89099,0.5,2.083333,1.362407,11.234705,95537783.85,0.492922,0.482259,0.610526,0.666667,0.38036,0.435676,同济科技
box_rebound_v1,箱体反抽 V1,600846.SH,2025-06-03,0.523032,box,21.854419,22.384083,21.232639,22.314997,0.963134,5.629478,-0.818833,0.45,2.107482,1.365361,5.629478,56197410.85,0.35077,0.510446,0.552511,0.444444,0.561105,0.502439,同济科技
box_rebound_v1,箱体反抽 V1,600846.SH,2025-07-21,0.564385,box,25.331782,26.368082,24.088221,26.045677,0.947552,8.726003,-1.308901,0.6,3.193431,1.107219,8.726003,111758251.05,0.295941,0.454803,0.528292,0.888889,0.445103,0.452145,同济科技
box_rebound_v1,箱体反抽 V1,600848.SH,2025-09-23,0.6735,box,12.779675,13.10253,12.147418,13.035269,0.903894,7.289528,-0.513347,0.5,2.21519,2.310133,7.289528,119048824.55,0.815856,0.800919,0.800478,0.666667,0.542309,0.622111,上海临港
box_rebound_v1,箱体反抽 V1,600850.SH,2025-06-30,0.547419,box,47.592206,48.107788,43.809338,47.968977,0.839029,8.935041,-0.288541,0.45,2.80493,1.616192,8.935041,133399030.4,0.683245,0.652144,0.554715,0.444444,0.529749,0.659714,电科数字
box_rebound_v1,箱体反抽 V1,600850.SH,2025-08-18,0.572701,box,51.518563,53.1248,49.277763,52.787688,0.895208,7.241508,-0.634565,0.45,1.024668,2.84131,7.241508,282825070.0,0.460836,0.572543,0.718699,0.444444,0.494344,0.543406,电科数字
box_rebound_v1,箱体反抽 V1,600851.SH,2025-06-03,0.561332,box,7.174973,7.502067,6.541887,7.44931,0.843931,13.165266,-1.120448,0.55,2.023121,1.817035,13.165266,75749772.25,0.468101,0.497963,0.446349,0.888889,0.45,0.57416,海欣股份
box_rebound_v1,箱体反抽 V1,600853.SH,2025-10-22,0.5117,box,7.084918,7.473828,6.645281,7.338555,0.873239,11.085973,-1.809955,0.4,4.076739,2.970755,11.085973,96144615.8,0.780611,0.69643,0.635329,0.222222,0.454757,0.656007,龙建股份
box_rebound_v1,箱体反抽 V1,600855.SH,2023-06-19,0.57234,box,13.415861,13.775674,12.22334,13.67287,0.867725,11.268657,-0.746269,0.5,1.681957,1.712007,11.268657,84783189.05,0.636624,0.678583,0.609984,0.666667,0.441135,0.576141,航天长峰
box_rebound_v1,箱体反抽 V1,600857.SH,2025-06-30,0.561766,box,10.534952,10.986151,9.61157,10.818263,0.864769,12.511939,-1.528176,0.55,2.791625,1.961825,12.511939,52678926.05,0.73145,0.547661,0.535311,0.888889,0.309873,0.595807,宁波中百
box_rebound_v1,箱体反抽 V1,600858.SH,2024-11-28,0.506664,box,9.539305,9.80965,8.979305,9.713098,0.873115,9.356725,-1.949318,0.5,1.821862,1.183493,9.356725,59345866.35,0.378089,0.367744,0.548025,0.666667,0.440609,0.35685,银座股份
box_rebound_v1,箱体反抽 V1,600859.SH,2022-09-26,0.559027,box,39.162259,41.513686,37.639752,40.76935,0.829257,9.331703,-1.792991,0.6,3.079555,2.139029,9.331703,319246922.6,0.171717,0.42766,0.441118,0.888889,0.429678,0.597194,王府井
box_rebound_v1,箱体反抽 V1,600859.SH,2023-07-28,0.591028,box,37.238677,38.649362,33.427483,38.547384,0.926221,13.510904,-0.263852,0.5,3.090909,1.737069,13.510904,285075314.75,0.613187,0.68128,0.5922,0.666667,0.45,0.689623,王府井
box_rebound_v1,箱体反抽 V1,600859.SH,2025-08-26,0.578457,box,25.356075,26.171773,23.86352,25.66847,0.824068,8.819629,-1.923077,0.55,0.407332,1.888753,8.819629,345189451.0,0.712514,0.696116,0.528219,0.888889,0.519964,0.429055,王府井
box_rebound_v1,箱体反抽 V1,600861.SH,2023-01-05,0.514033,box,24.948941,25.527566,23.485361,25.425456,0.95082,9.210526,-1.710526,0.65,1.863636,2.197864,9.210526,53411294.35,0.501121,0.390861,0.488483,0.666667,0.415574,0.529187,北京人力
box_rebound_v1,箱体反抽 V1,600861.SH,2023-02-13,0.55931,box,25.164507,27.070566,23.689581,26.662124,0.920177,12.489522,-1.508801,0.7,6.818182,1.942802,12.489522,63536802.2,0.675107,0.639552,0.611869,0.444444,0.44149,0.729472,北京人力
box_rebound_v1,箱体反抽 V1,600862.SH,2025-06-25,0.661942,box,49.951984,51.380384,48.18749,51.275354,0.823529,6.214227,-0.204415,0.55,2.433907,1.923939,6.214227,265525036.0,0.778423,0.697603,0.569504,0.888889,0.616335,0.653769,中航高科
box_rebound_v1,箱体反抽 V1,600862.SH,2025-07-25,0.558998,box,56.879015,58.767907,51.849042,58.067531,0.941164,11.773203,-1.191766,0.55,2.702703,1.195599,11.773203,442009382.4,0.27455,0.507227,0.515811,0.888889,0.435395,0.459189,中航高科
box_rebound_v1,箱体反抽 V1,600863.SH,2023-10-27,0.634593,box,11.945881,12.284291,11.404424,12.216609,0.9,7.417582,-0.824176,0.45,3.438395,2.114512,7.417582,196095224.7,0.778741,0.802657,0.810394,0.444444,0.506782,0.676853,华能蒙电
box_rebound_v1,箱体反抽 V1,600863.SH,2023-11-17,0.501579,box,12.284291,12.487337,11.404424,12.318132,0.833333,8.918919,-1.621622,0.5,0.0,1.333838,8.918919,205972860.1,0.7727,0.765047,0.577834,0.666667,0.410165,0.317315,华能蒙电
box_rebound_v1,箱体反抽 V1,600863.SH,2023-11-27,0.577515,box,12.521178,12.758065,11.742835,12.724224,0.97561,7.95756,-0.265252,0.5,1.897019,1.475728,7.95756,215637869.6,0.691527,0.761535,0.566068,0.666667,0.536377,0.559815,华能蒙电
box_rebound_v1,箱体反抽 V1,600863.SH,2024-04-08,0.567367,box,15.837598,16.277532,14.653163,16.040645,0.93578,9.97921,-1.455301,0.6,1.282051,1.198902,9.97921,379028822.75,0.447946,0.526971,0.567622,0.888889,0.476294,0.359239,华能蒙电
box_rebound_v1,箱体反抽 V1,600863.SH,2025-05-21,0.630517,box,14.322734,14.463844,13.969957,14.393289,0.904762,3.883495,-0.970874,0.65,0.492611,1.137138,3.883495,246662073.45,0.851026,0.80043,0.853115,0.666667,0.538091,0.32035,华能蒙电
box_rebound_v1,箱体反抽 V1,600863.SH,2025-06-03,0.551185,box,14.252178,14.358011,14.040512,14.322734,0.833333,2.926829,-0.97561,0.7,0.49505,1.441718,2.926829,196790486.65,0.866815,0.806034,0.689551,0.444444,0.546423,0.421739,华能蒙电
box_rebound_v1,箱体反抽 V1,600863.SH,2025-06-13,0.589562,box,14.851899,14.993009,14.146345,14.887176,0.938776,5.647059,-0.705882,0.5,0.23753,1.142829,5.647059,218760776.65,0.805206,0.77802,0.717124,0.666667,0.562668,0.322842,华能蒙电
box_rebound_v1,箱体反抽 V1,600863.SH,2025-07-07,0.670017,box,14.781343,15.098842,14.393289,15.063565,0.977778,4.672897,-0.233645,0.6,2.15311,2.033675,4.672897,205741674.35,0.795878,0.798028,0.625875,0.888889,0.584599,0.635168,华能蒙电
box_rebound_v1,箱体反抽 V1,600863.SH,2025-10-09,0.61335,box,15.191616,15.748766,14.708753,15.748766,1.0,6.603774,0.0,0.5,3.667482,1.774043,6.603774,232561186.65,0.856375,0.872007,0.555391,0.666667,0.550482,0.740049,华能蒙电
box_rebound_v1,箱体反抽 V1,600863.SH,2025-10-20,0.523834,box,15.785909,15.823052,14.931613,15.823052,0.857143,6.728538,-1.160093,0.45,0.471698,1.224303,6.728538,229109988.15,0.762366,0.788587,0.69131,0.444444,0.502509,0.336797,华能蒙电
box_rebound_v1,箱体反抽 V1,600863.SH,2026-01-20,0.565484,box,17.345928,17.791648,16.380202,17.791648,0.863014,8.506224,-0.622407,0.45,2.7897,1.944329,8.506224,291152132.8,0.706521,0.685773,0.643609,0.444444,0.485298,0.650038,华能蒙电
box_rebound_v1,箱体反抽 V1,600866.SH,2025-03-25,0.700681,box,7.18334,7.366423,6.795633,7.344884,0.909091,7.748538,-0.292398,0.55,2.095808,1.892989,7.748538,136847714.35,0.689496,0.659632,0.728366,0.888889,0.569338,0.628205,星湖科技
box_rebound_v1,箱体反抽 V1,600866.SH,2025-06-12,0.524431,box,8.292611,8.421846,7.818747,8.411077,0.935961,7.161125,-0.127877,0.7,1.165803,1.14497,7.161125,183431654.35,0.547381,0.519489,0.610268,0.444444,0.556646,0.413932,星湖科技
box_rebound_v1,箱体反抽 V1,600866.SH,2025-08-20,0.560759,box,9.177642,9.450245,8.74602,9.450245,1.0,7.451923,0.0,0.6,2.843016,1.123559,7.451923,277957030.15,0.29522,0.553676,0.430193,0.888889,0.517573,0.515101,星湖科技
box_rebound_v1,箱体反抽 V1,600867.SH,2022-06-16,0.546894,box,47.65082,49.080345,45.571638,48.651487,0.877126,7.148905,-0.873786,0.4,2.304609,2.0569,7.148905,149147922.05,0.674616,0.691426,0.708922,0.222222,0.532627,0.605849,通化东宝
box_rebound_v1,箱体反抽 V1,600867.SH,2022-12-09,0.52204,box,45.868246,46.652319,43.85906,46.309287,0.950024,5.987395,-0.735294,0.45,0.746269,1.317409,5.987395,140370451.65,0.633346,0.688345,0.647306,0.444444,0.498538,0.409795,通化东宝
box_rebound_v1,箱体反抽 V1,600867.SH,2023-01-05,0.61405,box,46.113269,47.828428,43.908065,47.485396,0.949206,8.196721,-0.717213,0.65,2.975558,2.605645,8.196721,102494135.95,0.78044,0.739889,0.631836,0.666667,0.513894,0.655501,通化东宝
box_rebound_v1,箱体反抽 V1,600867.SH,2023-01-16,0.598288,box,48.07345,49.739605,43.908065,48.906528,0.903321,11.724138,-1.674877,0.5,2.254098,2.504209,11.724138,110408501.45,0.691707,0.660604,0.68098,0.666667,0.462644,0.554753,通化东宝
box_rebound_v1,箱体反抽 V1,600867.SH,2023-03-23,0.614317,box,55.914176,58.21739,52.434854,57.874358,0.962838,9.93266,-0.589226,0.6,3.505697,1.747339,9.93266,229607810.45,0.331361,0.470846,0.46959,0.888889,0.532741,0.694988,通化东宝
box_rebound_v1,箱体反抽 V1,600867.SH,2024-04-01,0.541264,box,51.606044,54.81575,49.248917,54.765598,0.976744,10.155535,-0.091491,0.7,6.536585,2.359751,10.155535,228072073.5,0.452663,0.527877,0.445253,0.444444,0.534538,0.814511,通化东宝
box_rebound_v1,箱体反抽 V1,600867.SH,2025-07-16,0.536054,box,42.776545,43.30793,39.144003,43.254792,0.912776,10.710278,-1.333333,0.5,1.877347,1.275142,10.710278,148636577.75,0.573778,0.65379,0.667416,0.666667,0.334348,0.427688,通化东宝
box_rebound_v1,箱体反抽 V1,600867.SH,2025-10-15,0.67601,box,45.53975,48.037262,42.56399,47.612154,0.92381,11.393805,-0.884956,0.6,4.550758,2.49601,11.393805,182745678.05,0.744239,0.754888,0.659419,0.888889,0.477784,0.739948,通化东宝
box_rebound_v1,箱体反抽 V1,600869.SH,2023-08-02,0.562361,box,24.837558,24.837558,23.263347,24.57519,0.877193,6.338028,-1.056338,0.45,0.178253,1.707856,6.338028,51102590.2,0.687588,0.746777,0.741669,0.444444,0.481701,0.467315,远东股份
box_rebound_v1,箱体反抽 V1,600869.SH,2025-07-08,0.524817,box,23.243252,23.733993,20.700324,23.644767,0.973684,12.781955,-0.37594,0.65,2.119461,1.679097,12.781955,166957286.65,0.63769,0.609735,0.440174,0.666667,0.45,0.624611,远东股份
box_rebound_v1,箱体反抽 V1,600871.SH,2023-01-20,0.612771,box,3.173198,3.24875,2.901209,3.218529,0.888889,10.697674,-0.930233,0.5,1.913876,1.878512,10.697674,71730939.35,0.672408,0.660646,0.674889,0.666667,0.50969,0.579019,石化油服
box_rebound_v1,箱体反抽 V1,600871.SH,2023-03-03,0.512466,box,3.278971,3.339413,3.142977,3.324302,0.965517,5.882353,-0.452489,0.4,1.382488,1.755939,5.882353,95255710.2,0.585213,0.69823,0.607154,0.222222,0.561431,0.5758,石化油服
box_rebound_v1,箱体反抽 V1,600871.SH,2024-03-19,0.625445,box,2.825657,2.870988,2.704773,2.840768,0.933333,5.789474,-1.052632,0.55,0.534759,1.361413,5.789474,105845068.1,0.5966,0.659306,0.689178,0.888889,0.511634,0.392732,石化油服
box_rebound_v1,箱体反抽 V1,600871.SH,2024-03-29,0.536959,box,2.750105,2.870988,2.689663,2.870988,0.9375,7.291667,-1.041667,0.4,4.395604,1.859472,7.291667,105984900.55,0.635435,0.66072,0.653075,0.222222,0.478765,0.721236,石化油服
box_rebound_v1,箱体反抽 V1,600871.SH,2024-08-26,0.568267,box,2.840768,2.886099,2.704773,2.870988,0.923077,6.770833,-1.041667,0.5,1.604278,1.139715,6.770833,80848896.2,0.600647,0.686856,0.712874,0.666667,0.43478,0.383662,石化油服
box_rebound_v1,箱体反抽 V1,600871.SH,2024-12-06,0.581181,box,3.24875,3.430076,3.037204,3.384744,0.833333,11.453744,-1.321586,0.55,4.672897,1.816701,11.453744,213943829.25,0.485246,0.442813,0.423861,0.888889,0.443344,0.721079,石化油服
box_rebound_v1,箱体反抽 V1,600872.SH,2023-06-15,0.557838,box,44.861463,47.024321,41.427036,46.608387,0.942339,11.902957,-0.884508,0.45,4.950495,2.38026,11.902957,283206838.9,0.714686,0.702763,0.578701,0.444444,0.454448,0.763959,中炬高新
box_rebound_v1,箱体反抽 V1,600872.SH,2025-04-17,0.502547,box,25.598057,26.417581,22.729725,26.224751,0.82153,13.959854,-0.729927,0.55,1.587302,1.388619,13.959854,227439317.55,0.617984,0.638072,0.416952,0.888889,0.327891,0.484315,中炬高新
box_rebound_v1,箱体反抽 V1,600872.SH,2025-08-25,0.570133,box,23.666811,24.468031,23.050488,24.381746,0.962166,5.793451,-0.352645,0.4,3.289817,2.998629,5.793451,244018282.15,0.820506,0.816853,0.659919,0.222222,0.621884,0.69623,中炬高新
box_rebound_v1,箱体反抽 V1,600873.SH,2022-06-07,0.521098,box,38.367523,39.803313,34.299448,39.085418,0.935252,13.827655,-1.803607,0.6,1.871102,1.271211,13.827655,316782881.6,0.159377,0.373481,0.452907,0.888889,0.42098,0.397787,梅花生物
box_rebound_v1,箱体反抽 V1,600873.SH,2024-01-09,0.663588,box,42.34016,42.901242,40.138989,42.642281,0.923077,6.438632,-0.603622,0.5,2.277433,1.859169,6.438632,123115596.5,0.806584,0.821853,0.765521,0.666667,0.552945,0.620429,梅花生物
box_rebound_v1,箱体反抽 V1,600873.SH,2024-03-19,0.570383,box,46.267738,47.087782,44.45501,46.526699,0.845714,6.278435,-1.910828,0.5,2.764538,1.69385,6.278435,227182296.65,0.59117,0.63516,0.611496,0.666667,0.435126,0.571223,梅花生物
box_rebound_v1,箱体反抽 V1,600873.SH,2025-04-22,0.615175,box,50.917136,51.91998,46.08525,51.053887,0.917391,11.237928,-1.66813,0.55,3.130755,1.920936,11.237928,325238581.6,0.260837,0.497973,0.590805,0.888889,0.436255,0.607758,梅花生物
box_rebound_v1,箱体反抽 V1,600873.SH,2025-06-09,0.589801,box,50.514092,50.987958,48.911447,50.608865,0.84941,4.791482,-1.487375,0.55,0.659755,1.066972,4.791482,169388161.75,0.877405,0.709971,0.672652,0.888889,0.48558,0.276,梅花生物
box_rebound_v1,箱体反抽 V1,600873.SH,2025-11-03,0.560452,box,53.072967,53.925926,49.85068,53.878539,0.979381,7.557118,-0.087873,0.45,1.79051,1.925577,7.557118,255895675.5,0.766934,0.815431,0.580407,0.444444,0.575955,0.622158,梅花生物
box_rebound_v1,箱体反抽 V1,600874.SH,2022-07-19,0.544559,box,8.49148,8.572572,7.726899,8.514649,0.914056,10.828877,-1.737968,0.5,0.409836,1.317066,10.828877,94121114.7,0.645401,0.612137,0.647165,0.666667,0.475402,0.329334,创业环保
box_rebound_v1,箱体反抽 V1,600874.SH,2024-12-06,0.53266,box,7.476358,7.659902,7.060325,7.63543,0.876404,9.133858,-1.732283,0.5,1.960784,1.381311,9.133858,81906584.55,0.565438,0.484465,0.602121,0.666667,0.399021,0.444147,创业环保
box_rebound_v1,箱体反抽 V1,600874.SH,2025-06-16,0.513227,box,7.329523,7.53754,7.035853,7.427413,0.894118,6.655844,-1.461039,0.35,1.845638,2.36828,6.655844,54652814.4,0.745213,0.719682,0.776525,0.0,0.531311,0.543076,创业环保
box_rebound_v1,箱体反抽 V1,600874.SH,2025-07-21,0.519527,box,7.562359,7.725937,7.268342,7.688189,0.955545,5.922848,-0.488599,0.4,1.833333,1.338322,5.922848,55547174.35,0.765718,0.777289,0.663335,0.222222,0.57423,0.496791,创业环保
box_rebound_v1,箱体反抽 V1,600874.SH,2025-10-13,0.595265,box,7.537193,7.700772,7.247785,7.700772,0.857143,5.882353,0.0,0.45,0.990099,1.930149,5.882353,60563942.05,0.866954,0.836993,0.722002,0.444444,0.551176,0.579406,创业环保
box_rebound_v1,箱体反抽 V1,600875.SH,2024-05-27,0.607274,box,40.465128,42.502117,38.176377,42.456342,0.99162,10.177706,-0.107701,0.6,5.039638,2.068357,10.177706,453542234.25,0.271729,0.531692,0.402716,0.888889,0.503352,0.813538,东方电气
box_rebound_v1,箱体反抽 V1,600875.SH,2025-03-25,0.563408,box,36.019728,37.646273,34.393183,37.269103,0.802632,8.641202,-1.001879,0.5,3.400916,2.89959,8.641202,287667879.05,0.768992,0.701071,0.470153,0.666667,0.530932,0.663942,东方电气
box_rebound_v1,箱体反抽 V1,600875.SH,2025-05-06,0.613022,box,36.11402,38.212028,33.096661,38.094163,0.976959,13.386798,-0.308452,0.6,6.245891,2.363633,13.386798,376254167.05,0.705003,0.733625,0.464129,0.888889,0.45,0.801493,东方电气
box_rebound_v1,箱体反抽 V1,600875.SH,2025-06-09,0.620046,box,38.424186,39.649988,37.104091,39.390684,0.960432,6.420927,-0.653983,0.5,3.275649,2.197298,6.420927,309360972.05,0.582864,0.652465,0.59726,0.666667,0.568845,0.6773,东方电气
box_rebound_v1,箱体反抽 V1,600875.SH,2025-07-18,0.504787,box,40.94651,42.408044,38.141309,42.054447,0.947735,10.061145,-0.833797,0.4,3.061814,1.96408,10.061145,326180619.65,0.642104,0.674451,0.582939,0.222222,0.502312,0.653681,东方电气
box_rebound_v1,箱体反抽 V1,600877.SH,2023-11-27,0.568015,box,14.7,15.38,13.9,15.3,0.830918,10.553411,-1.544402,0.6,4.081633,1.763377,10.553411,306270644.2,0.529371,0.483862,0.445794,0.888889,0.399049,0.672234,电科芯片
box_rebound_v1,箱体反抽 V1,600879.SH,2022-08-01,0.513561,box,15.362671,15.591965,14.651861,15.569035,0.923077,6.851312,-1.020408,0.4,2.105263,1.24987,6.851312,232977783.9,0.74769,0.734522,0.728249,0.222222,0.495546,0.451715,航天电子
box_rebound_v1,箱体反抽 V1,600879.SH,2023-02-13,0.551085,box,16.921868,17.655607,15.362671,17.472172,0.944444,12.987013,-1.038961,0.5,3.252033,1.888524,12.987013,280343882.05,0.325549,0.543331,0.499127,0.666667,0.45,0.652784,航天电子
box_rebound_v1,箱体反抽 V1,600879.SH,2023-06-29,0.63511,box,19.160147,19.715513,17.979993,19.507251,0.922261,8.802817,-1.056338,0.55,1.934704,1.507932,8.802817,374095431.95,0.66046,0.703997,0.688239,0.888889,0.445515,0.525346,航天电子
box_rebound_v1,箱体反抽 V1,600879.SH,2025-06-25,0.583537,box,21.695547,22.984159,20.385479,22.562431,0.828063,11.306395,-1.834862,0.55,3.771552,2.233421,11.306395,476923301.95,0.533335,0.559361,0.451632,0.888889,0.48179,0.636201,航天电子
box_rebound_v1,箱体反抽 V1,600879.SH,2025-07-29,0.652253,box,24.155625,24.366489,23.077876,24.34306,0.9179,5.288462,-0.096154,0.6,0.678295,1.327748,5.288462,518455731.4,0.344979,0.48721,0.682227,0.888889,0.584775,0.447511,航天电子
box_rebound_v1,箱体反抽 V1,600880.SH,2025-11-26,0.528842,box,15.164886,15.670382,13.592231,15.389551,0.888889,13.261649,-1.792115,0.45,2.238806,2.290301,13.261649,163321990.05,0.556452,0.631784,0.623123,0.444444,0.45,0.546801,博瑞传播
box_rebound_v1,箱体反抽 V1,600882.SH,2025-11-28,0.578989,box,28.690544,29.712102,26.147519,29.712102,0.812627,11.997074,0.0,0.6,4.073087,1.6236,11.997074,161988359.05,0.578378,0.603285,0.410632,0.888889,0.42549,0.755585,妙可蓝多
box_rebound_v1,箱体反抽 V1,600882.SH,2025-12-17,0.574128,box,29.233926,31.070555,27.495105,30.505439,0.900763,11.50752,-1.818818,0.45,4.310665,2.175672,11.50752,177122689.1,0.573561,0.611612,0.674834,0.444444,0.46058,0.669511,妙可蓝多
