strategy_id,strategy_name,symbol,name,entry_type,signal_date,entry_date,exit_date,score,entry_price,exit_price,stop_price,final_stop_price,stop_source,hold_days,return_pct,max_favorable_excursion_pct,max_adverse_excursion_pct,exit_reason,signal_close,signal_low
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603357.SH,设计总院,bottom_staging_handle_breakout_confirm,2023-03-29,2023-03-30,2023-04-06,0.571914,11.41,11.09,10.11,10.11,signal_low,5,-2.8045574057844025,2.1034180543382908,-3.3304119193689807,trend_exit_ma10,11.28,10.11
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603515.SH,欧普照明,bottom_staging_handle_breakout_confirm,2023-03-30,2023-03-31,2023-04-11,0.502023,19.68,19.32,18.81,18.81,signal_low,7,-1.8292682926829285,0.3556910569105787,-3.2012195121951192,trend_exit_ma10,19.7,18.81
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603600.SH,永艺股份,bottom_staging_handle_breakout_confirm,2024-01-17,2024-01-18,2024-01-22,0.553005,11.55,12.1735,10.81,12.1735,peak_drawdown,3,5.398268398268402,19.567099567099568,-5.108225108225106,stop_loss,11.39,10.81
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603602.SH,纵横通信,bottom_staging_handle_breakout_confirm,2023-01-12,2023-01-13,2023-01-17,0.555499,12.52,12.14,11.81,11.81,signal_low,3,-3.0351437699680406,0.31948881789138905,-3.833865814696491,trend_exit_ma10,12.67,11.81
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603630.SH,拉芳家化,bottom_staging_handle_breakout_confirm,2023-02-20,2023-02-21,2023-02-23,0.606504,15.58,15.31,15.0,15.0,signal_low,3,-1.7329910141206661,0.5134788189987249,-2.310654685494218,trend_exit_ma10,15.62,15.0
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603679.SH,华体科技,bottom_staging_handle_breakout_confirm,2025-07-31,2025-08-01,2025-08-11,0.54439,14.71,16.198999999999998,14.39,16.198999999999998,peak_drawdown,7,10.122365737593464,14.887831407205976,-0.747790618626798,stop_loss,14.71,14.39
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603733.SH,仙鹤股份,bottom_staging_handle_breakout_confirm,2024-04-30,2024-05-06,2024-05-08,0.509294,18.31,19.3418,17.37,19.3418,peak_drawdown,3,5.63517203713817,8.902239213544515,0.0,stop_loss,18.19,17.37
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603798.SH,康普顿,bottom_staging_handle_breakout_confirm,2025-07-10,2025-07-11,2025-07-18,0.549058,11.2,12.28,10.7,12.28,peak_drawdown,6,9.642857142857153,16.69642857142859,-2.678571428571419,stop_loss,11.2,10.7
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603867.SH,新化股份,bottom_staging_handle_breakout_confirm,2023-01-13,2023-01-16,2023-01-17,0.499695,34.73,34.01,33.0,33.0,signal_low,2,-2.0731356176216464,1.2957097610135415,-2.3610711200691026,trend_exit_ma10,34.56,33.0
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603898.SH,好莱客,bottom_staging_handle_breakout_confirm,2023-02-13,2023-02-14,2023-02-17,0.530749,12.73,12.48,12.13,12.13,signal_low,4,-1.963864886095834,4.320502749410826,-2.120974076983495,trend_exit_ma10,12.72,12.13
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603966.SH,法兰泰克,bottom_staging_handle_breakout_confirm,2022-07-26,2022-07-27,2022-08-01,0.5481,11.08,11.989199999999999,10.22,11.989199999999999,peak_drawdown,4,8.205776173285194,14.530685920577602,-0.5415162454873723,stop_loss,11.06,10.22
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603976.SH,正川股份,bottom_staging_handle_breakout_confirm,2025-07-02,2025-07-03,2025-07-09,0.570269,18.4,20.19,17.8,20.3,peak_drawdown,5,9.728260869565242,21.35869565217392,-0.8152173913043348,gap_stop,18.42,17.8
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603979.SH,金诚信,bottom_staging_handle_breakout_confirm,2024-02-05,2024-02-06,2024-02-08,0.589622,39.17,41.3705,37.21,41.3705,peak_drawdown,3,5.617819760020426,13.454174112841443,-1.404135818228247,stop_loss,39.2,37.21
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,603998.SH,方盛制药,bottom_staging_handle_breakout_confirm,2025-08-22,2025-08-25,2025-08-26,0.543291,12.31,12.433100000000001,11.0,12.433100000000001,profit_lock,2,1.0000000000000009,5.442729488220954,-2.4370430544273014,stop_loss,12.16,11.0
cup_v3_handle_breakout_confirm,杯柄 V3 柄部确认突破,605098.SH,行动教育,bottom_staging_handle_breakout_confirm,2023-07-12,2023-07-13,2023-07-21,0.528228,39.87,43.47,37.39,43.67,peak_drawdown,7,9.029345372460496,14.321545021319281,-3.160270880361171,gap_stop,39.85,37.39
