strategy_id,strategy_name,symbol,name,signal_date,score,entry_type,signal_open,signal_high,signal_low,signal_close,eligible_execution,ret_1d_pct,vol_ratio_20,box_quality_60,handle_quality_10,alpha_vs_hs300_10d_pct,diag_highwin_shared_cls_prob,diag_highwin_shared_reg_score,branch_trend_lgbm_cls_prob,branch_trend_lgbm_reg_score
both_highwin_highwin_exec,双入口高胜率执行,688767.SH,博拓生物,2025-01-23,0.211763,box,40.091484,42.529797,35.730656,41.931941,True,4.590643,2.861837,0.581972,0.195987,11.605802,0.211763,0.097812,,
both_highwin_highwin_exec,双入口高胜率执行,002801.SZ,微光股份,2025-01-23,0.210661,box,114.213118,116.052439,97.834396,114.344498,True,0.384468,1.790363,0.503108,0.142053,9.490899,0.210661,0.103212,,
both_highwin_highwin_exec,双入口高胜率执行,300790.SZ,宇瞳光学,2025-01-24,0.214363,box,57.128809,59.536,49.571347,59.536,True,2.506024,1.212298,0.445726,0.204037,5.280096,0.214363,0.098477,,
both_highwin_highwin_exec,双入口高胜率执行,688208.SH,道通科技,2025-01-24,0.214363,box,40.343194,43.465114,35.434316,43.307441,True,7.180021,1.098389,0.345262,0.166327,9.054518,0.214363,0.105921,,
both_highwin_highwin_exec,双入口高胜率执行,688582.SH,芯动联科,2025-01-24,0.214363,box,54.314182,56.989658,45.835135,56.124655,True,2.971028,1.280972,0.44684,0.191944,11.960234,0.214363,0.103534,,
both_highwin_highwin_exec,双入口高胜率执行,600019.SH,宝钢股份,2025-01-27,0.213066,box,13.293368,13.703296,12.512554,13.683776,True,2.785924,1.677592,0.723517,0.284527,5.140079,0.213066,0.108708,,
both_highwin_highwin_exec,双入口高胜率执行,301498.SZ,乖宝宠物,2025-01-27,0.211941,box,92.183818,100.624601,76.752698,99.184229,True,7.441353,1.312161,0.241204,0.087207,16.947513,0.211941,0.09158,,
both_highwin_highwin_exec,双入口高胜率执行,603129.SH,春风动力,2025-01-27,0.210661,box,207.308115,224.878238,160.63345,221.645593,True,6.860664,1.139065,0.271454,0.075,13.325296,0.210661,0.096615,,
both_highwin_highwin_exec,双入口高胜率执行,300113.SZ,顺网科技,2025-02-05,0.214363,box,198.906245,211.433911,154.350301,208.006531,True,8.108108,2.392811,0.267824,0.296451,20.802778,0.214363,0.102126,,
both_highwin_highwin_exec,双入口高胜率执行,300980.SZ,祥源新材,2025-02-05,0.211941,box,42.80873,44.801282,30.370848,44.007375,True,5.171131,2.091723,0.231471,0.15778,21.996731,0.211941,0.076589,,
